Name,Email,Location,Zip Code,Age,Gender,Language,Loyalty Program Member,Product Name,Purchase History,Avg Order Value,Cart Abandoned,Payment Method,Page Views,Time Spent (min),Clickstream Data,Search Query,Bounce Rate,Newsletter Opened,Product Rating,Support Queries,Survey Response,Social Media Share,Device Type,Browser Type,Operating System,IP Address,Referral Source,Promotional Elasticity,Loyalty Effect on Purchase,Engagement Score,Cost per Acquisition (CPA),Cost per Channel,Total Revenue,Gross Profit,Net Profit,COGS,Operating Expenses,Profit Margin (%),Revenue Trend,Expense Breakdown,Gross vs Net Profit,Region-wise Revenue Contribution,Churned,Customer ID,Transaction Date,Previous Category,Total Completed Purchase Value,Total Orders in Time Slot,Total Floated Coupon,Reactivated Customers (Per Campaign),Labor Cost,Raw Material Cost,Shipping Cost,Income Group,First Interaction Date,Awareness Stage,Consideration Stage,Intent Stage,Purchase Stage,Product Page Visits,Add to Cart Count,Checkout Initiated,Payments Attempted,Payments Successful,Return Requests,Out of Stock Occurrences,Defective Complaints,Last Purchase Date,Subscription Cancelled,Churn Reason,Discount Applied,Product Price,Quantity Sold,Chargebacks,Number of Chargebacks,#Fraud Flag,Average Resolution Time,Average Response Time,Ticket Resolution Time,Impact of Support Quality on Repeat Purchases,Total Units,Order Shipment Time,Placement Time,Delivery Time,Delivery Delays,Reason for Delivery Delays,Return Due to Delivery Issues,Payment & Transaction Failures,Reasons for Payment Failure,source,Retailer_Name,Store_ID,Store_Location_City,Store_Location_Country,POS_Transaction_ID,Category,Seasonal_Trend,Stock_Availability,Shelf_Space_Allocation,Repeat_Purchase_Rate,Basket_Size,Cross_Purchased_Products,Brand_Substitution_Rate,Category_Share_in_Retailer_Sales,Competitor_Promotion_Impact,Retail_Foot_Traffic,Customer Segment,In_Store_Advertising_Effectiveness,Transaction Amount,Checkout Abandoned,Payment Failure,Product_Issue_Reported,Campaign_Exposure,Return_Flag,Customer Segment Type,Region,Order_ID,Purchase_Frequency,Product_Views,Wishlist_Adds,Delivery_Location_City,Delivery_Location_Country,Shipping_Method,Return_Refund_Rate,Order_Fulfillment_Time,Ad_Clicks,Impressions,Coupon_Code_Usage,Product_Bundling_Preferences,Churn_Risk,Repeat_Purchase_Decline,Discounted,Return_Rate,Defective_Flag,Channel
User76,user76634@outlook.com,NewYork,13612,52,Female,English,0,Trident,Trident (3 times),93.58,0.0,PayPal,38,00:19:48,Home > Gum > Trident,Trident,1.0,False,3.0,Product Complaint,Positive,True,Desktop,Chrome,Windows,203.121.185.240,Google,0.8,93.58,0.507948717948717,8.0,4.0,50.7948717948717,15.2384615384615,-34.7615384615384,35.5564102564102,100.0,-68.4351337708228,55.8743589743589,1.96870267541645,50.0,10.1589743589743,0,4731,2021-04-01,TUC,93.58,2,4,0,69.03462516269086,318.511889223976,23.69217269627146,Low,2021-03-30,1,5,9,7,208,145,121,110,109,5,4,1,2024-11-27,0,Other,0,290.0,15.0,0,0,0,00:01:00,00:02:00,00:05:00,1.0,10.0,00:03:00,00:01:00,00:05:00,No,Shipping carrier issue,No,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User77,user77130@mondelez.com,Sydney,79245,49,Male,French,0,Schweppes,Schweppes (4 times),62.25,1.0,PayPal,31,00:11:45,Home > Beverages > Schweppes,Schweppes,0.0,False,2.0,Delayed Order,Negative,True,Tablet,Safari,Windows,210.106.3.174,Instagram,0.2,62.25,0.3671875,2.0,1.0,36.71875,11.015625,-38.984375,25.703125,100.0,-106.170212765957,40.390625,2.72340425531914,50.0,7.34375,0,8262,2022-05-01,Dentyne,62.25,2,0,0,210.3198208426062,707.5888193577402,99.06780243810084,Low,2022-04-08,2,5,8,9,328,285,272,255,248,4,0,2,2024-08-16,0,Quality,15,84.0,17.0,0,0,0,00:05:00,00:02:00,00:01:00,10.0,10.0,00:06:00,00:00:00,00:07:00,No,Shipping carrier issue,No,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User78,user78704@gmail.com,Mumbai,91996,44,Female,Hindi,1,Dentyne,Dentyne (10 times),60.49,0.0,Credit Card,17,00:05:04,Home > Gum > Dentyne,Snacks,0.0,True,5.0,Delayed Order,Negative,True,Tablet,Firefox,Android,192.174.9.250,Instagram,0.8,72.588,0.282222222222222,8.0,4.0,28.2222222222222,8.46666666666666,-41.5333333333333,19.7555555555555,100.0,-147.165354330708,31.0444444444444,3.54330708661417,50.0,5.64444444444444,1,1451,2022-07-01,Halls,60.49,4,1,2,89.42526117937271,467.2321110905642,60.7434264097242,High,2022-06-23,6,4,2,3,335,242,221,214,210,6,2,2,2024-11-01,0,No Need,15,63.0,13.0,0,0,0,00:01:00,00:01:00,00:04:00,6.0,10.0,00:01:00,00:02:00,00:01:00,Yes,Inventory issues,No,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User79,user79138@gmail.com,London,47818,54,Male,Hindi,1,Clorets,Clorets (6 times),51.6,1.0,Cash on Delivery,18,00:08:52,Home > Candy > Clorets,Clorets,0.0,False,4.0,Payment Issue,Negative,True,Desktop,Safari,Android,12.27.203.99,Facebook,0.2,61.92,0.467368421052631,2.0,1.0,46.7368421052631,14.0210526315789,-35.978947368421,32.7157894736842,100.0,-76.9819819819819,51.4105263157894,2.13963963963964,50.0,9.34736842105263,0,4093,2021-05-01,Bournville,51.6,8,3,2,202.8380438062846,561.8430849879959,43.72285603232255,Low,2021-04-11,6,8,6,2,262,213,172,152,151,9,0,2,2024-05-25,0,Service,5,244.0,1.0,0,0,0,00:04:00,00:02:00,00:02:00,4.0,10.0,00:04:00,00:00:00,00:07:00,No,Shipping carrier issue,No,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User80,user80196@outlook.com,London,32134,52,Female,Chinese,1,Dairy Milk,Dairy Milk (10 times),57.3,1.0,Credit Card,22,00:12:01,Home > Chocolate > Dairy Milk,Dairy Milk,0.0,False,4.0,Delayed Order,Negative,False,Desktop,Edge,iOS,98.80.194.212,EmailCampaign,0.8,68.7599999999999,0.522608695652173,8.0,4.0,52.2608695652173,15.6782608695652,-34.3217391304347,36.5826086956521,100.0,-65.6738768718802,57.4869565217391,1.9134775374376,50.0,10.4521739130434,1,1882,2023-08-01,TUC,57.3,6,1,0,427.1394625978008,839.2050088552497,29.28836801119493,Low,2023-07-08,1,2,8,8,338,260,219,206,197,6,2,1,2024-11-07,0,Other,10,446.0,8.0,0,0,0,00:03:00,00:01:00,00:03:00,4.0,10.0,00:02:00,00:01:00,00:02:00,No,Shipping carrier issue,No,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User81,user81271@gmail.com,Toronto,26658,44,Other,Spanish,1,Dairy Milk,Dairy Milk (1 times),84.81,0.0,PayPal,44,00:10:05,Home > Chocolate > Dairy Milk,Dairy Milk,0.0,False,5.0,Delayed Order,Neutral,True,Desktop,Chrome,Android,87.62.236.93,Direct,0.8,101.772,0.224444444444444,8.0,4.0,22.4444444444444,6.73333333333333,-43.2666666666666,15.7111111111111,100.0,-192.772277227722,24.6888888888888,4.45544554455445,50.0,4.48888888888888,0,5408,2022-10-01,Tang,84.81,8,1,2,326.0339156907574,689.8792623678197,95.5179294631864,High,2022-09-23,8,4,6,4,280,247,210,198,193,3,4,1,2025-01-10,1,No Need,15,480.0,5.0,0,0,0,00:03:00,00:02:00,00:01:00,7.0,10.0,00:04:00,00:02:00,00:06:00,No,Shipping carrier issue,Yes,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User82,user82247@yahoo.com,London,58027,59,Female,Spanish,0,Oreo,Oreo (2 times),99.78,0.0,Credit Card,6,00:11:52,Home > Biscuits > Oreo,Snacks,0.0,False,3.0,Product Complaint,Positive,False,Mobile,Chrome,Windows,139.195.211.4,Direct,0.8,99.78,1.69571428571428,8.0,4.0,169.571428571428,50.8714285714285,0.871428571428566,118.7,100.0,0.513900589721985,186.528571428571,0.58972198820556,50.0,33.9142857142857,0,5068,2021-06-01, Star,99.78,4,2,0,357.0324909319904,516.1722059031639,66.43258376775557,Medium,2021-05-29,4,5,9,1,362,334,312,288,279,4,4,1,2024-07-20,0,Price,15,355.0,6.0,0,0,0,00:05:00,00:02:00,00:02:00,6.0,10.0,00:02:00,00:03:00,00:02:00,Yes,Inventory issues,No,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User83,user83660@yahoo.com,London,72808,31,Female,Spanish,0,BelVita,BelVita (3 times),62.31,0.0,Cash on Delivery,45,00:07:43,Home > Biscuits > BelVita,Snacks,0.0,True,2.0,Product Complaint,Positive,False,Mobile,Chrome,Android,184.118.13.126,Direct,0.8,62.31,0.168043478260869,8.0,4.0,16.8043478260869,5.04130434782608,-44.9586956521739,11.7630434782608,100.0,-267.542043984476,18.4847826086956,5.95084087968952,50.0,3.36086956521739,0,4277,2023-11-01,Trident,62.31,3,4,0,276.7100574769671,958.651124581809,15.19004363201446,High,2023-10-15,7,9,5,8,488,429,389,372,365,2,3,0,2024-12-11,1,No Need,0,383.0,14.0,0,0,0,00:02:00,00:01:00,00:01:00,8.0,10.0,00:06:00,00:01:00,00:06:00,No,Shipping carrier issue,No,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User84,user84908@mondelez.com,Toronto,75424,37,Male,Chinese,0,Bournville,Bournville (10 times),68.63,0.0,PayPal,14,00:08:30,Home > Chocolate > Bournville,Bournville,1.0,True,2.0,Delayed Order,Neutral,True,Desktop,Chrome,Windows,90.170.100.65,EmailCampaign,0.8,68.63,0.566666666666666,8.0,4.0,56.6666666666666,17.0,-33.0,39.6666666666666,100.0,-58.235294117647,62.3333333333333,1.76470588235294,50.0,11.3333333333333,1,9566,2022-10-01,BelVita,68.63,7,3,0,465.0717656239542,293.0545867962765,15.35019382994955,Low,2022-09-20,9,3,8,6,460,375,352,331,328,3,2,1,2024-12-26,1,Quality,0,262.0,11.0,0,0,0,00:04:00,00:01:00,00:02:00,3.0,10.0,00:06:00,00:02:00,00:09:00,No,Shipping carrier issue,No,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User85,user85705@outlook.com,London,71075,63,Male,Hindi,0,Sour Patch,Sour Patch (6 times),91.97,0.0,Cash on Delivery,29,00:15:54,Home > Candy > Sour Patch,Snacks,1.0,True,5.0,Product Complaint,Negative,True,Mobile,Safari,iOS,159.11.146.83,Instagram,0.8,91.97,0.530333333333333,8.0,4.0,53.0333333333333,15.9099999999999,-34.09,37.1233333333333,100.0,-64.2803268384663,58.3366666666666,1.88560653676932,50.0,10.6066666666666,0,8951,2021-01-01,Halls,91.97,7,0,0,293.5213871917381,360.092793272065,94.54923259358009,Medium,2020-12-29,2,1,2,6,430,386,357,336,335,3,4,0,2024-06-29,0,Service,0,459.0,6.0,0,0,0,00:05:00,00:01:00,00:05:00,9.0,10.0,00:06:00,00:02:00,00:07:00,No,Shipping carrier issue,No,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User86,user86767@mondelez.com,Sydney,59272,46,Male,Spanish,0,Oreo,Oreo (3 times),98.1,1.0,PayPal,3,00:10:35,Home > Biscuits > Oreo,Snacks,0.0,True,5.0,Delayed Order,Positive,True,Desktop,Chrome,Android,249.195.202.119,Instagram,0.8,98.1,2.6475,8.0,4.0,264.75,79.425,29.425,185.325,100.0,11.1142587346553,291.225,0.377714825306893,50.0,52.95,0,5690,2022-08-01,Clorets,98.1,2,3,2,96.9323396601742,920.288305676008,73.90872385336726,Low,2022-07-06,7,4,5,4,240,148,121,100,96,2,1,0,2024-05-15,1,Service,20,52.0,11.0,0,0,0,00:05:00,00:02:00,00:03:00,3.0,10.0,00:02:00,00:03:00,00:02:00,No,Shipping carrier issue,Yes,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User87,user87508@yahoo.com,Sydney,54809,41,Female,French,0,Trident,Trident (6 times),48.27,1.0,PayPal,11,00:17:09,Home > Gum > Trident,Trident,0.0,True,5.0,Payment Issue,Negative,False,Tablet,Firefox,Android,46.235.94.207,Instagram,0.8,48.27,1.43,8.0,4.0,143.0,42.9,-7.1,100.1,100.0,-4.96503496503496,157.3,0.699300699300699,50.0,28.6,0,5595,2022-10-01,Tang,48.27,1,0,1,469.8963772830711,867.9027179723672,19.30872395316278,High,2022-09-19,1,6,1,6,227,186,148,143,142,9,3,1,2024-11-07,0,No Need,15,228.0,13.0,0,0,0,00:03:00,00:02:00,00:05:00,1.0,10.0,00:04:00,00:00:00,00:05:00,No,Shipping carrier issue,No,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User88,user88592@gmail.com,Mumbai,13719,55,Other,Spanish,1,Oreo,Oreo (9 times),12.25,1.0,UPI,36,00:16:14,Home > Biscuits > Oreo,Snacks,0.0,True,1.0,Delayed Order,Positive,False,Mobile,Chrome,Android,53.45.203.222,Direct,0.2,14.7,0.438918918918918,2.0,1.0,43.8918918918918,13.1675675675675,-36.8324324324324,30.7243243243243,100.0,-83.9162561576354,48.281081081081,2.2783251231527,50.0,8.77837837837837,0,5559,2021-11-01,BelVita,12.25,8,0,1,109.878515570663,217.0516617336311,66.13828687334096,High,2021-10-18,3,7,5,2,334,311,296,284,283,4,0,1,2024-09-11,1,Price,0,89.0,12.0,0,0,0,00:01:00,00:01:00,00:02:00,2.0,10.0,00:06:00,00:00:00,00:08:00,No,Shipping carrier issue,No,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User89,user89187@outlook.com,Toronto,92953,53,Other,French,0,Oreo,Oreo (7 times),5.22,1.0,Credit Card,6,00:06:28,Home > Biscuits > Oreo,Oreo,0.0,True,5.0,Delayed Order,Negative,True,Tablet,Edge,Android,54.199.36.65,Instagram,0.8,5.22,0.924285714285714,8.0,4.0,92.4285714285714,27.7285714285714,-22.2714285714285,64.7,100.0,-24.0958268933539,101.671428571428,1.08191653786707,50.0,18.4857142857142,0,8291,2022-01-01,TUC,5.22,3,4,0,499.6266538158864,936.9523994908088,47.74883361774454,High,2021-12-03,4,4,7,6,400,355,314,291,286,4,3,1,2024-08-13,0,Quality,5,213.0,2.0,0,0,0,00:04:00,00:02:00,00:04:00,0.0,10.0,00:05:00,00:01:00,00:05:00,No,Shipping carrier issue,No,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User90,user90626@gmail.com,London,68921,51,Female,French,1,Sour Patch,Sour Patch (8 times),22.57,0.0,Credit Card,32,00:02:05,Home > Candy > Sour Patch,Sour Patch,0.0,False,3.0,Delayed Order,Positive,False,Mobile,Firefox,Windows,12.138.101.208,Instagram,0.2,27.084,0.0633333333333333,2.0,1.0,6.33333333333332,1.89999999999999,-48.1,4.43333333333333,100.0,-759.473684210526,6.96666666666666,15.7894736842105,50.0,1.26666666666666,0,9160,2021-03-01,Tang,22.57,6,1,2,245.9229178171122,109.15185197772,80.98325011963465,Medium,2021-02-28,3,4,1,2,467,390,352,342,333,6,1,0,2025-02-11,1,No Need,20,356.0,3.0,0,0,0,00:01:00,00:01:00,00:05:00,0.0,10.0,00:07:00,00:03:00,00:10:00,No,Shipping carrier issue,No,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User91,user91102@outlook.com,Sydney,69460,65,Other,French,1, Star,5 Star (8 times),43.03,0.0,UPI,44,00:02:53,Home > Chocolate > 5 Star,Snacks,0.0,False,4.0,Product Complaint,Negative,True,Tablet,Chrome,iOS,209.135.169.190,Facebook,0.8,51.636,0.0644444444444444,8.0,4.0,6.44444444444444,1.93333333333333,-48.0666666666666,4.5111111111111,100.0,-745.862068965517,7.08888888888888,15.5172413793103,50.0,1.28888888888888,1,1112,2021-09-01,Dentyne,43.03,7,0,1,83.06846018839386,840.1787906030809,34.63414825228534,Low,2021-08-20,8,6,3,6,232,184,173,166,158,3,2,2,2024-12-22,1,No Need,10,284.0,4.0,1,3,0,00:04:00,00:02:00,00:04:00,6.0,10.0,00:02:00,00:00:00,00:04:00,No,Shipping carrier issue,No,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User92,user92718@yahoo.com,Mumbai,81418,23,Male,French,1,Dairy Milk,Dairy Milk (4 times),21.94,0.0,Credit Card,8,00:02:10,Home > Chocolate > Dairy Milk,Dairy Milk,1.0,True,2.0,Delayed Order,Positive,True,Desktop,Edge,Android,67.108.76.90,Google,0.2,26.328,0.241111111111111,2.0,1.0,24.1111111111111,7.23333333333333,-42.7666666666666,16.8777777777777,100.0,-177.3732718894,26.5222222222222,4.14746543778801,50.0,4.82222222222222,0,6131,2021-12-01,Schweppes,21.94,8,4,1,438.845947455708,350.9221769306208,44.45621658400844,Medium,2021-11-13,7,1,6,9,247,191,159,150,147,3,0,1,2024-07-10,0,Service,15,306.0,17.0,0,0,0,00:02:00,00:01:00,00:02:00,4.0,10.0,00:02:00,00:03:00,00:04:00,No,Shipping carrier issue,No,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User93,user93573@outlook.com,NewYork,63376,64,Other,Spanish,1,Sour Patch,Sour Patch (4 times),97.61,1.0,Cash on Delivery,47,00:14:34,Home > Candy > Sour Patch,Sour Patch,0.0,True,3.0,Delayed Order,Neutral,False,Desktop,Chrome,Windows,62.182.208.71,Instagram,0.8,117.132,0.303541666666666,8.0,4.0,30.3541666666666,9.10624999999999,-40.89375,21.2479166666666,100.0,-134.722031571722,33.3895833333333,3.29444063143445,50.0,6.07083333333333,0,4197,2022-11-01,TUC,97.61,6,1,0,91.79730567341772,269.7912974612714,25.0652197387824,High,2022-10-08,3,5,1,7,261,167,139,122,117,8,0,1,2024-08-16,1,Quality,15,409.0,6.0,0,0,1,00:03:00,00:02:00,00:03:00,2.0,10.0,00:04:00,00:00:00,00:07:00,No,Shipping carrier issue,No,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User94,user94158@gmail.com,Sydney,29277,49,Other,English,0,Trident,Trident (2 times),83.5,0.0,UPI,45,00:09:54,Home > Gum > Trident,Snacks,1.0,True,2.0,Delayed Order,Positive,False,Tablet,Edge,iOS,20.95.247.168,EmailCampaign,0.8,83.5,0.215217391304347,8.0,4.0,21.5217391304347,6.45652173913043,-43.5434782608695,15.0652173913043,100.0,-202.323232323232,23.6739130434782,4.64646464646464,50.0,4.30434782608695,0,1139,2022-02-01,BelVita,83.5,7,1,0,128.4945444553155,503.8386671708625,32.72411136253423,Low,2022-01-28,7,3,3,4,415,326,286,267,261,5,2,1,2024-12-12,1,Price,5,466.0,7.0,0,0,0,00:02:00,00:02:00,00:04:00,6.0,10.0,00:02:00,00:02:00,00:02:00,Yes,High demand,No,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User95,user95952@mondelez.com,London,41119,59,Male,Chinese,0,Mirinda,Mirinda (2 times),27.97,1.0,PayPal,4,00:13:16,Home > Beverages > Mirinda,Mirinda,0.0,True,1.0,Delayed Order,Negative,True,Mobile,Chrome,iOS,16.44.67.248,EmailCampaign,0.8,27.97,2.654,8.0,4.0,265.4,79.6199999999999,29.6199999999999,185.78,100.0,11.1605124340617,291.94,0.376789751318764,50.0,53.08,0,2424,2023-09-01,Mirinda,27.97,5,3,2,237.8061734154946,907.3746029835602,27.02375690919957,High,2023-08-03,2,8,8,1,492,455,441,423,418,3,3,0,2024-05-09,1,Service,10,440.0,15.0,0,0,0,00:05:00,00:02:00,00:02:00,1.0,10.0,00:02:00,00:00:00,00:02:00,No,Shipping carrier issue,No,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
User96,user96525@gmail.com,NewYork,42676,24,Other,Chinese,0,Dentyne,Dentyne (8 times),13.96,1.0,PayPal,41,00:01:58,Home > Gum > Dentyne,Dentyne,0.0,True,1.0,Product Complaint,Neutral,False,Mobile,Safari,iOS,3.193.161.179,Facebook,0.8,13.96,0.0471428571428571,8.0,4.0,4.71428571428571,1.41428571428571,-48.5857142857142,3.29999999999999,100.0,-1030.60606060606,5.18571428571428,21.2121212121212,50.0,0.942857142857142,0,3949,2022-06-01,Trident,13.96,3,3,1,354.2838219401708,807.3080856323738,12.18700559492789,Low,2022-05-07,3,5,9,9,298,237,209,182,175,1,4,0,2024-09-04,1,No Need,10,422.0,11.0,0,0,0,00:03:00,00:02:00,00:04:00,2.0,10.0,00:06:00,00:03:00,00:08:00,Yes,Weather,No,No,Credit card expired,Own Website Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,89.27283,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.5152899999999999,00:05:24,9,5142,2,Candy & Gum,Low,49.00095999999999,True,15.66809,1,Web
